# m1 1.0816389649653888 m2 0.889917382856869 m3 1.0105245559467184 
#  t x1 x2 x3 y1 y2 y3 vx1 vx2 vx3 vy1 vy2 vy3
2.721999999999999975e+00 2.311884389283593300e-01 -1.563361697669851225e+00 -3.483222384200556632e-01 1.012970995114384154e+00 -1.480597883571962869e+00 1.899881529435457905e-01 -2.452081288178390994e-01 2.203094450996586351e-01 5.144904509131223436e-02 -6.180561354579170441e-01 -1.147909586156133921e-01 7.365513963151761878e-01
2.722999999999999865e+00 2.309432307995414879e-01 -1.563141388224751571e+00 -3.482707893749643624e-01 1.012352938978926309e+00 -1.480712674530578532e+00 1.907247043398609676e-01 -2.458374648820646768e-01 2.205156788743404261e-01 5.194105034262156556e-02 -6.189481910904535145e-01 -1.145064256589968105e-01 7.372556556058500465e-01
2.724000000000000199e+00 2.306973933346594119e-01 -1.562920872545877193e+00 -3.482188483246217436e-01 1.011733990787835769e+00 -1.480827180956237443e+00 1.914619599954668072e-01 -2.464687215137852383e-01 2.207218012908026550e-01 5.243520938647354412e-02 -6.198420495225703819e-01 -1.142219159483777585e-01 7.379618650374460964e-01
2.725000000000000089e+00 2.304509246131456190e-01 -1.562700150744586347e+00 -3.481664131152352737e-01 1.011114148738313290e+00 -1.480941402872185897e+00 1.921999218605042470e-01 -2.471019094578675024e-01 2.209278124880333927e-01 5.293153360149178976e-02 -6.207377189028128184e-01 -1.139374294943609200e-01 7.386700333412922204e-01
2.725999999999999979e+00 2.302038227036877494e-01 -1.562479222932098288e+00 -3.481134815816337991e-01 1.010493411019410370e+00 -1.481055340301680179e+00 1.929385918938455458e-01 -2.477370395435886941e-01 2.211337126051565460e-01 5.343003445653113359e-02 -6.216352074331140676e-01 -1.136529663074582613e-01 7.393801693057799884e-01
2.726999999999999869e+00 2.299560856641441609e-01 -1.562258089219493051e+00 -3.480600515471772849e-01 1.009871775811977290e+00 -1.481168993267987677e+00 1.936779720631513213e-01 -2.483741226854910278e-01 2.213395017814330235e-01 5.393072351159115124e-02 -6.225345233692538560e-01 -1.133685263980882402e-01 7.400922817768542661e-01
2.728000000000000203e+00 2.297077115414586646e-01 -1.562036749717711670e+00 -3.480061208236657211e-01 1.009249241288608046e+00 -1.481282361794385771e+00 1.944180643449281709e-01 -2.490131698842467101e-01 2.215451801562619283e-01 5.443361241874098561e-02 -6.234356750213212450e-01 -1.130841097765748621e-01 7.408063796585082628e-01
2.729000000000000092e+00 2.294586983715744266e-01 -1.561815204537555513e+00 -3.479516872112469739e-01 1.008625805613586834e+00 -1.481395445904162278e+00 1.951588707245866805e-01 -2.496541922275336278e-01 2.217507478691817802e-01 5.493871292305566728e-02 -6.243386707541828118e-01 -1.127997164531468477e-01 7.415224719132834652e-01
2.729999999999999982e+00 2.292090441793468991e-01 -1.561593453789686281e+00 -3.478967484983239156e-01 1.008001466942832547e+00 -1.481508245620615449e+00 1.959003931964999612e-01 -2.502972008909221113e-01 2.219562050598717362e-01 5.544603686356402994e-02 -6.252435189879553823e-01 -1.125153464379367030e-01 7.422405675627750110e-01
2.730999999999999872e+00 2.289587469784559737e-01 -1.561371497584626455e+00 -3.478413024614603333e-01 1.007376223423844586e+00 -1.481620760967053307e+00 1.966426337640627409e-01 -2.509422071387723552e-01 2.221615518681527846e-01 5.595559617420847037e-02 -6.261502281984836493e-01 -1.122309997409798588e-01 7.429606756881425023e-01
2.732000000000000206e+00 2.287078047713171913e-01 -1.561149336032758406e+00 -3.477853468652861157e-01 1.006750073195646022e+00 -1.481732991966794311e+00 1.973855944397508722e-01 -2.515892223251435245e-01 2.223667884339890211e-01 5.646740288481667119e-02 -6.270588069178236745e-01 -1.119466763722137409e-01 7.436828054306261482e-01
2.733000000000000096e+00 2.284562155489920365e-01 -1.560926969244324392e+00 -3.477288794624012747e-01 1.006123014388728309e+00 -1.481844938643166465e+00 1.981292772451815065e-01 -2.522382578947137688e-01 2.225719148974888428e-01 5.698146912208546661e-02 -6.279692637347306094e-01 -1.116623763414768961e-01 7.444069659920683479e-01
2.733999999999999986e+00 2.282039772910973152e-01 -1.560704397329427007e+00 -3.476718979932791886e-01 1.005495045124993547e+00 -1.481956601019507991e+00 1.988736842111735736e-01 -2.528893253837120603e-01 2.227769313989062250e-01 5.749780711057705940e-02 -6.288816072951521896e-01 -1.113780996585080479e-01 7.451331666354409355e-01
2.734999999999999876e+00 2.279510879657136169e-01 -1.560481620398028069e+00 -3.476144001861686261e-01 1.004866163517698308e+00 -1.482067979119166434e+00 1.996188173778090102e-01 -2.535424364208614945e-01 2.229818380786419141e-01 5.801642917372775571e-02 -6.297958463027271137e-01 -1.110938463329451953e-01 7.458614166853783090e-01
2.736000000000000210e+00 2.276975455292927497e-01 -1.560258638559949507e+00 -3.475563837569948800e-01 1.004236367671395680e+00 -1.482179072965499333e+00 2.003646787944943775e-01 -2.541976027283348039e-01 2.231866350772447327e-01 5.853734773486940490e-02 -6.307119895192893066e-01 -1.108096163743246682e-01 7.465917255287155552e-01
2.737000000000000099e+00 2.274433479265644265e-01 -1.560035451924872252e+00 -3.474978464092600139e-01 1.003605655681876430e+00 -1.482289882581873552e+00 2.011112705200230888e-01 -2.548548361227215286e-01 2.233913225354128285e-01 5.906057531826370416e-02 -6.316300457653770684e-01 -1.105254097920802120e-01 7.473241026150331257e-01
2.737999999999999989e+00 2.271884930904417010e-01 -1.559812060602336903e+00 -3.474387858339417767e-01 1.002974025636111044e+00 -1.482400407991665725e+00 2.018585946226381100e-01 -2.555141485160077330e-01 2.235959005939948674e-01 5.958612455014963838e-02 -6.325500239207477726e-01 -1.102412265955420301e-01 7.480585574572070628e-01
2.738999999999999879e+00 2.269329789419256838e-01 -1.559588464701742838e+00 -3.473791997093916284e-01 1.002341475612190225e+00 -1.482510649218261367e+00 2.026066531800953252e-01 -2.561755519165678785e-01 2.238003693939914218e-01 6.011400815980413870e-02 -6.334719329248983399e-01 -1.099570667939358676e-01 7.487950996319649999e-01
2.740000000000000213e+00 2.266768033900091184e-01 -1.559364664332348882e+00 -3.473190857012318222e-01 1.001708003679265380e+00 -1.482620606285055320e+00 2.033554482797272911e-01 -2.568390584301695756e-01 2.240047290765561361e-01 6.064423898061628571e-02 -6.343957817775913721e-01 -1.096729303963820124e-01 7.495337387804481555e-01
2.741000000000000103e+00 2.264199643315789601e-01 -1.559140659603272416e+00 -3.472584414622512106e-01 1.001073607897487783e+00 -1.482730279215451752e+00 2.041049820185077412e-01 -2.575046802609907703e-01 2.242089797829971143e-01 6.117682995117512679e-02 -6.353215795393863941e-01 -1.093888174118943790e-01 7.502744846087799901e-01
2.741999999999999993e+00 2.261624596513179819e-01 -1.558916450623489380e+00 -3.471972646323000511e-01 1.000438286317948400e+00 -1.482839668032863711e+00 2.048552565031165340e-01 -2.581724297126503087e-01 2.244131216547781138e-01 6.171179411637143369e-02 -6.362493353321777567e-01 -1.091047278493795236e-01 7.510173468886401915e-01
2.742999999999999883e+00 2.259042872216053266e-01 -1.558692037501834493e+00 -3.471355528381837030e-01 9.998020369826162712e-01 -1.482948772760713130e+00 2.056062738500051834e-01 -2.588423191892513242e-01 2.246171548335198775e-01 6.224914462851351832e-02 -6.371790583397374252e-01 -1.088206617176356444e-01 7.517623354578454320e-01
2.744000000000000217e+00 2.256454449024160869e-01 -1.558467420347001031e+00 -3.470733036935552129e-01 9.991648579242765615e-01 -1.483057593422430820e+00 2.063580361854630285e-01 -2.595143611964382258e-01 2.248210794610014662e-01 6.278889474845737728e-02 -6.381107578082643172e-01 -1.085366190253516522e-01 7.525094602209363437e-01
2.745000000000000107e+00 2.253859305412196368e-01 -1.558242599267539941e+00 -3.470105147988067351e-01 9.985267471664682759e-01 -1.483166130041456254e+00 2.071105456456839577e-01 -2.601885683424671747e-01 2.250248956791615074e-01 6.333105784675137351e-02 -6.390444430469395254e-01 -1.082525997811061430e-01 7.532587311497708216e-01
2.745999999999999996e+00 2.251257419728771580e-01 -1.558017574371860725e+00 -3.469471837409600079e-01 9.978877027234213104e-01 -1.483274382641237343e+00 2.078638043768337162e-01 -2.608649533392902176e-01 2.252286036300995553e-01 6.387564740479562131e-02 -6.399801234284874241e-01 -1.079686039933663994e-01 7.540101582841236549e-01
2.746999999999999886e+00 2.248648770195378621e-01 -1.557792345768230557e+00 -3.468833080935552204e-01 9.972477225999928363e-01 -1.483382351245230657e+00 2.086178145351178514e-01 -2.615435290036537408e-01 2.254322034560773957e-01 6.442267701601636642e-02 -6.409178083897429934e-01 -1.076846316704874323e-01 7.547637517322931533e-01
2.748000000000000220e+00 2.246033334905342127e-01 -1.557566913564774502e+00 -3.468188854165392132e-01 9.966068047916031292e-01 -1.483490035876901203e+00 2.093725782868501584e-01 -2.622243082582108031e-01 2.256356952995203780e-01 6.497216038705558305e-02 -6.418575074322252494e-01 -1.074006828207109132e-01 7.555195216717141005e-01
2.749000000000000110e+00 2.243411091822760106e-01 -1.557341277869475071e+00 -3.467539132561521797e-01 9.959649472841709539e-01 -1.483597436559721983e+00 2.101280978085218742e-01 -2.629073041326480675e-01 2.258390793030187471e-01 6.552411133897595441e-02 -6.427992301227173355e-01 -1.071167574521642019e-01 7.562774783495772590e-01
2.750000000000000000e+00 2.240782018781433682e-01 -1.557115438790172002e+00 -3.466883891448132027e-01 9.953221480540482835e-01 -1.483704553317174213e+00 2.108843752868714561e-01 -2.635925297648272214e-01 2.260423556093290043e-01 6.607854380848154907e-02 -6.437429860938523873e-01 -1.068328555728592782e-01 7.570376320834562023e-01
2.750999999999999890e+00 2.238146093483785459e-01 -1.556889396434562700e+00 -3.466223106010047350e-01 9.946784050679544631e-01 -1.483811386172747104e+00 2.116414129189549131e-01 -2.642799984019415516e-01 2.262455243613752109e-01 6.663547184915444288e-02 -6.446887850447065027e-01 -1.065489771906917710e-01 7.577999932619405854e-01
2.752000000000000224e+00 2.235503293499765953e-01 -1.556663150910201354e+00 -3.465556751291555826e-01 9.940337162829097073e-01 -1.483917935149937861e+00 2.123992129122168615e-01 -2.649697234016872849e-01 2.264485857022504045e-01 6.719490963270738360e-02 -6.456366367413977070e-01 -1.062651223134398470e-01 7.585645723452769662e-01
2.753000000000000114e+00 2.232853596265749196e-01 -1.556436702324499155e+00 -3.464884802195228874e-01 9.933880796461682650e-01 -1.484024200272251237e+00 2.131577774845621331e-01 -2.656617182334503613e-01 2.266515397752178751e-01 6.775687145025297009e-02 -6.465865510176922459e-01 -1.059812909487632265e-01 7.593313798660159541e-01
2.754000000000000004e+00 2.230196979083414743e-01 -1.556210050784723853e+00 -3.464207233480726122e-01 9.927414930951505845e-01 -1.484130181563199979e+00 2.139171088644281626e-01 -2.663559964795089718e-01 2.268543867237126366e-01 6.832137171358940164e-02 -6.475385377756165406e-01 -1.056974831042020863e-01 7.601004264296670199e-01
2.754999999999999893e+00 2.227533419118619684e-01 -1.555983196398000201e+00 -3.463524019763590256e-01 9.920939545573749241e-01 -1.484235879046304163e+00 2.146772092908578178e-01 -2.670525718362515843e-01 2.270571266913427588e-01 6.888842495650318587e-02 -6.484926069860769138e-01 -1.054136987871760051e-01 7.608717227153608542e-01
2.756000000000000227e+00 2.224862893400257058e-01 -1.555756139271308847e+00 -3.462835135514025220e-01 9.914454619503888511e-01 -1.484341292745091412e+00 2.154380810135731739e-01 -2.677514581154112339e-01 2.272597598218907000e-01 6.945804583608902738e-02 -6.494487686894858669e-01 -1.051299380049829091e-01 7.616452794765182777e-01
2.757000000000000117e+00 2.222185378819102886e-01 -1.555528879511486995e+00 -3.462140555055664426e-01 9.907960131816994087e-01 -1.484446422683096456e+00 2.161997262930497044e-01 -2.684526692453160779e-01 2.274622862593147776e-01 7.003024913408710528e-02 -6.504070329963952402e-01 -1.048462007647979755e-01 7.624211075415273653e-01
2.758000000000000007e+00 2.219500852126649604e-01 -1.555301417225227745e+00 -3.461440252564323417e-01 9.901456061487030613e-01 -1.484551268883861352e+00 2.169621474005912209e-01 -2.691562192721564939e-01 2.276647061477505285e-01 7.060504975823810037e-02 -6.513674100881363671e-01 -1.045624870736725359e-01 7.631992178144277883e-01
2.758999999999999897e+00 2.216809289933928118e-01 -1.555073752519080088e+00 -3.460734202066740872e-01 9.894942387386149729e-01 -1.484655831370935042e+00 2.177253466184056463e-01 -2.698621223612688302e-01 2.278670196315121244e-01 7.118246274365624959e-02 -6.523299102174676678e-01 -1.042787969385330221e-01 7.639796212756029270e-01
2.760000000000000231e+00 2.214110668710315422e-01 -1.554845885499448466e+00 -3.460022377439304075e-01 9.888419088283975089e-01 -1.484760110167873570e+00 2.184893262396812585e-01 -2.705703927984365320e-01 2.280692268550938151e-01 7.176250325422056653e-02 -6.532945437092295693e-01 -1.039951303661798138e-01 7.647623289824797554e-01
2.761000000000000121e+00 2.211404964782331117e-01 -1.554617816272593434e+00 -3.459304752406761607e-01 9.881886142846882937e-01 -1.484864105298239645e+00 2.192540885686637409e-01 -2.712810449912084754e-01 2.282713279631712611e-01 7.234518658398474134e-02 -6.542613209610064207e-01 -1.037114873632861700e-01 7.655473520702363865e-01
2.762000000000000011e+00 2.208692154332418944e-01 -1.554389544944630330e+00 -3.458581300540921610e-01 9.875343529637272688e-01 -1.484967816785602857e+00 2.200196359207339802e-01 -2.719940934702348434e-01 2.284733231006030596e-01 7.293052815860581739e-02 -6.552302524437958464e-01 -1.034278679363970638e-01 7.663347017525178329e-01
2.762999999999999901e+00 2.205972213397716652e-01 -1.554161071621529722e+00 -3.457851995259335620e-01 9.868791227112834186e-01 -1.485071244653539235e+00 2.207859706224865048e-01 -2.727095528906209321e-01 2.286752124124321051e-01 7.351854353679201926e-02 -6.562013487026863157e-01 -1.031442720919280992e-01 7.671243893221598720e-01
2.764000000000000234e+00 2.203245117868810332e-01 -1.553932396409117400e+00 -3.457116809823967962e-01 9.862229213625807178e-01 -1.485174388925631250e+00 2.215530950118086706e-01 -2.734274380332992194e-01 2.288769960438871431e-01 7.410924841177006506e-02 -6.571746203575415946e-01 -1.028606998361643460e-01 7.679164261519209056e-01
2.765000000000000124e+00 2.200510843488477364e-01 -1.553703519413073497e+00 -3.456375717339850162e-01 9.855657467422231921e-01 -1.485277249625467366e+00 2.223210114379605973e-01 -2.741477638064198641e-01 2.290786741403840754e-01 7.470265861277225472e-02 -6.581500781036931924e-01 -1.025771511752591875e-01 7.687108236952220341e-01
2.766000000000000014e+00 2.197769365850413270e-01 -1.553474440738933149e+00 -3.455628690753722587e-01 9.849075966641195334e-01 -1.485379826776642709e+00 2.230897222616558262e-01 -2.748705452467598565e-01 2.292802468475275413e-01 7.529879010654352833e-02 -6.591277327126408014e-01 -1.022936261152332105e-01 7.695075934868960132e-01
2.766999999999999904e+00 2.195020660397945800e-01 -1.553245160492085608e+00 -3.454875702852657215e-01 9.842484689314069390e-01 -1.485482120402757955e+00 2.238592298551427273e-01 -2.755957975211514865e-01 2.294817143111123336e-01 7.589765899886906364e-02 -6.601075950327608410e-01 -1.020101246619729840e-01 7.703067471439442038e-01
2.768000000000000238e+00 2.192264702422734302e-01 -1.553015678777774466e+00 -3.454116726262668746e-01 9.835883613363741729e-01 -1.485584130527419999e+00 2.246295366022866835e-01 -2.763235359279298531e-01 2.296830766771248700e-01 7.649928153612249593e-02 -6.610896759900226627e-01 -1.017266468212299213e-01 7.711082963663024037e-01
2.769000000000000128e+00 2.189501467063454943e-01 -1.552785995701097432e+00 -3.453351733447307392e-01 9.829272716603841831e-01 -1.485685857174241287e+00 2.254006448986529965e-01 -2.770537758984002452e-01 2.298843340917446909e-01 7.710367410683519052e-02 -6.620739865887130815e-01 -1.014431925986191002e-01 7.719122529376153397e-01
2.770000000000000018e+00 2.186730929304470938e-01 -1.552556111367005665e+00 -3.452580696706238905e-01 9.822651976737954982e-01 -1.485787300366839814e+00 2.261725571515906252e-01 -2.777865329983255638e-01 2.300854867013459593e-01 7.771085324328698418e-02 -6.630605379121692344e-01 -1.011597619996180558e-01 7.727186287260200404e-01
2.770999999999999908e+00 2.183953063974487796e-01 -1.552326025880304217e+00 -3.451803588173806281e-01 9.816021371358832903e-01 -1.485888460128839350e+00 2.269452757803166465e-01 -2.785218229294338932e-01 2.302865346524989865e-01 7.832083562311856206e-02 -6.640493411235200982e-01 -1.008763550295655870e-01 7.735274356849383137e-01
2.772000000000000242e+00 2.181167845745193568e-01 -1.552095739345651815e+00 -3.451020379817575368e-01 9.809380877947597721e-01 -1.485989336483868994e+00 2.277188032160015752e-01 -2.792596615309467234e-01 2.304874780919716759e-01 7.893363807096598350e-02 -6.650404074664360010e-01 -1.005929716936605767e-01 7.743386858538783279e-01
